SEQ,FECHA_CREACION,PREFIJO,CARRIER,AWB,ORIGEN,DESTINO,CODIGO_AGENTE,NOMBRE_AGENTE,PIEZAS,CWEIGHT,GROSSW,VOLUMEN,RATE,FLETE,SUBTOTAL,TAX,TOTAL,CODIGO_CLIENTE,CURRENCY,PRICE_CLASS,SHC_LIST,CHARGE_CODE,CREATE_OPER
19238754,2025-12-21,480,A7,00119151,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,1933,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP
19237853,2025-12-20,480,A7,00141223,NLU,HGH,0000009ATC,ATC AVIATION COMPANY ,20,12203,12203,38.4,0,0,0,0,,~019237853S,USD,,PER COL,PP,System
19237849,2025-12-20,480,A7,00141234,NLU,HGH,0000009ATC,ATC AVIATION COMPANY ,5,3032,3032,9.6,0,0,0,0,,~019237849S,USD,,PER COL,PP,System
19237848,2025-12-20,480,A7,00141212,NLU,HGH,0000009ATC,ATC AVIATION COMPANY ,20,12243,12243,38.4,0,0,0,0,,~019237848S,USD,,PER COL,PP,System
19234762,2025-12-20,480,A7,00119140,CGO,NLU,0000009CGO,AWESOME CARGO,101,2040,1877,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,HEA BUP,PP,CGOOP1
19225629,2025-12-20,480,A7,00138611,NLU,HGH,0000009TMA,AWESOME CARGO,10,6920,6920,27.225,0.78,5127.72,5127.72,226.96,,~019225629S,USD,,HEA,PP,YMEDINA
19223718,2025-12-19,480,A7,00114984,VCP,NLU,0000003,,38,11780,7988.5,70.68,0,0,0,0,,~019223718S,BRL,,,PP,System
19223619,2025-12-19,HWB,A7,SAO0117212,VCP,NLU,0000003,,6,2216,2215.8,0,0,0,0,0,,~019223619S,,,HEA,,System
19223586,2025-12-19,HWB,A7,SAO0117213,VCP,NLU,0000003,,10,4213.5,4213.1,0,0,0,0,0,,~019223586S,,,HEA,,System
19223537,2025-12-19,HWB,A7,CPQ0056204,VCP,NLU,0000003,,3,3017,3017,0,0,0,0,0,,~019223537S,,,HEA,,System
19223425,2025-12-19,480,A7,00115146,VCP,NLU,0000003,,19,9446,9446,26.641,0,0,0,0,,~019223425S,BRL,,,PP,System
19223334,2025-12-19,HWB,A7,1071481952,VCP,NLU,0000003,,19,3816.5,3816.3,0,0,0,0,0,,~019223334S,,,HEA,,System
19223167,2025-12-19,480,A7,00114575,VCP,NLU,0000003,,19,6080,3816.3,36.48,0,0,0,0,,~019223167S,BRL,,,PP,System
19222771,2025-12-19,HWB,A7,S2501506538,VCP,NLU,0000003,,4,956.5,956.5,0,0,0,0,0,,~019222771S,,,HEA,,System
19222700,2025-12-19,HWB,A7,S2501506508,VCP,NLU,0000003,,9,1145,1144.9,0,0,0,0,0,,~019222700S,,,,,System
19222575,2025-12-19,480,A7,00115415,VCP,NLU,0000003,,13,2101.5,2101.4,2.978,0,0,0,0,,~019222575S,BRL,,,PP,System
19220871,2025-12-19,480,A7,00116620,SCL,CGO,,,100,2500,2500,15,,0,0,0,,,CLP,,PER COL,,System
19220870,2025-12-19,480,A7,00116594,SCL,CGO,,,100,2500,2500,15,,0,0,0,,,CLP,,PER COL,,System
19220868,2025-12-19,480,A7,00116583,SCL,CGO,,,100,2500,2500,15,,0,0,0,,,CLP,,PER COL,,System
19220867,2025-12-19,480,A7,00116631,SCL,CGO,,,100,2500,2500,15,,0,0,0,,,CLP,,PER COL,,System
19220866,2025-12-19,480,A7,00116616,SCL,CGO,,,100,2500,2500,15,,0,0,0,,,CLP,,PER COL,,System
19220865,2025-12-19,480,A7,00116642,SCL,CGO,,,100,2500,2500,15,,0,0,0,,,CLP,,PER COL,,System
19220864,2025-12-19,480,A7,00116605,SCL,CGO,,,100,2500,2500,15,,0,0,0,,,CLP,,PER COL,,System
19220862,2025-12-19,480,A7,00116664,SCL,CGO,,,33,20460,20460,63.36,,0,0,0,,,CLP,,PER COL,,System
19197700,2025-12-18,480,A7,00115485,VCP,NLU,0000003,,2,689,555.7,4.133,0,0,0,0,,~019197700S,BRL,,,PP,System
19158854,2025-12-16,HWB,A7,S2501501606,VCP,NLU,0000003,,15,3812,3811.6,0,0,0,0,0,,~019158854S,,,HEA,,System
19158819,2025-12-16,480,A7,00115496,VCP,NLU,0000003,,15,3812,3811.6,15.9,0,0,0,0,,~019158819S,BRL,,,PP,System
19158451,2025-12-16,HWB,A7,1071409598,VCP,NLU,0000003,,13,1654,1653.8,0,0,0,0,0,,~019158451S,,,,,System
19157994,2025-12-16,480,A7,00114763,VCP,NLU,0000003,,13,4160,1653.8,24.96,0,0,0,0,,~019157994S,BRL,,,PP,System
19139790,2025-12-15,HWB,A7,S2501495423,VCP,NLU,0000003,,48,10951.5,10951.5,0,0,0,0,0,,~019139790S,,,HEA,,System
19139691,2025-12-15,480,A7,00115500,VCP,NLU,0000003,,48,12672,10951.5,76.032,0,0,0,0,,~019139691S,BRL,,,PP,System
19114330,2025-12-13,HWB,A7,1071354930,VCP,NLU,0000003,,5,598.5,598.2,0,0,0,0,0,,~019114330S,,,,,System
19114293,2025-12-13,480,A7,00115430,VCP,NLU,0000003,,5,1600,598.2,9.6,0,0,0,0,,~019114293S,BRL,,,PP,System
19114254,2025-12-13,HWB,A7,2513829,VCP,NLU,0000003,,24,4024.5,4024.3,0,0,0,0,0,,~019114254S,,,HEA,,System
19114181,2025-12-13,HWB,A7,31144945132,VCP,NLU,0000003,,8,1147,1147,0,0,0,0,0,,~019114181S,,,,,System
19114132,2025-12-13,480,A7,00114973,VCP,NLU,0000003,,8,2358.5,1147,14.145,0,0,0,0,,~019114132S,BRL,,,PP,System
19114044,2025-12-13,HWB,A7,2513828,VCP,NLU,0000003,,12,2113,2112.8,0,0,0,0,0,,~019114044S,,,HEA,,System
19113953,2025-12-13,480,A7,00115441,VCP,NLU,0000003,,24,7747.5,4024.3,46.368,0,0,0,0,,~019113953S,BRL,,,PP,System
19113928,2025-12-13,480,A7,00115452,VCP,NLU,0000003,,12,3874,2112.8,23.184,0,0,0,0,,~019113928S,BRL,,,PP,System
19113861,2025-12-13,HWB,A7,H920453,VCP,NLU,0000009,,31,15138,15138,0,0,0,0,0,,~019113861S,,,HEA,,System
19113284,2025-12-13,HWB,A7,31144945118,VCP,NLU,0000003,,2,209,209,0,0,0,0,0,,~019113284S,,,,,System
19112770,2025-12-13,480,A7,00114822,VCP,NLU,0000003,,2,300,209,1.193,0,0,0,0,,~019112770S,BRL,,,PP,System
19069033,2025-12-11,480,ET,00110504,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,1,548,548,1.238,,0,0,0,,,USD,,HEA,,JVALDOS
19068994,2025-12-11,480,ET,00111694,NLU,CCS,86114130001,DHL GLOBAL FORWARDING MEXICO SA DE,1,84,84,0,,0,0,0,,,USD,,,,JVALDOS
19068922,2025-12-11,480,ET,00201165,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,8,3249,3249,14.983,,0,0,0,,,USD,,HEA,,JVALDOS
19068892,2025-12-11,480,ET,00201180,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,2,1878.5,1878.2,2.805,,0,0,0,,,USD,,HEA,,JVALDOS
19068686,2025-12-11,480,ET,00110515,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,5,1591,1089,9.547,,0,0,0,,,USD,,HEA,,JVALDOS
19068585,2025-12-11,480,ET,00201014,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,20,4148.5,3083.8,24.89,,0,0,0,,,USD,,HEA,,JVALDOS
19068420,2025-12-11,480,ET,00200771,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,22,768.5,220.3,4.61,,0,0,0,,,USD,,,,JVALDOS
19055850,2025-12-10,480,A7,00116550,SCL,CGO,,,17,10710,10710,32.64,,0,0,0,,,CLP,,PER COL,,System
19055848,2025-12-10,480,A7,00116561,SCL,CGO,,,15,9900,9900,28.8,,0,0,0,,,CLP,,PER COL,,System
19055846,2025-12-10,480,A7,00116546,SCL,CGO,,,5,3500,3500,9.6,,0,0,0,,,CLP,,PER COL,,System
19055845,2025-12-10,480,A7,00116535,SCL,CGO,,,5,3500,3500,9.6,,0,0,0,,,CLP,,PER COL,,System
19055844,2025-12-10,480,A7,00116572,SCL,CGO,,,20,13600,13600,38.4,,0,0,0,,,CLP,,PER COL,,System
19055401,2025-12-10,480,A7,00115522,VCP,NLU,0000003,,8,1600,763,9.6,1,0,0,0,,~019055401S,BRL,,,PP,System
19015624,2025-12-08,480,A7,00115511,VCP,NLU,0000009,,31,15138,15138,26.167,0,0,0,0,,~019015624S,BRL,,,PP,System
18976684,2025-12-05,480,ET,00090705,NLU,BOG,86102310092,KUEHNE + NAGEL FORWARDING,12,8127,8127,15.12,,0,0,0,,,USD,,HEA,,JVALDOS
18976640,2025-12-05,480,ET,00200745,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,1,588,588,1.092,,0,0,0,,,USD,,HEA,,JVALDOS
18976613,2025-12-05,480,ET,00200712,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,6,3001,3001,13.028,,0,0,0,,,USD,,HEA,,JVALDOS
18976562,2025-12-05,480,ET,00200690,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,16,3212,2035.7,19.272,,0,0,0,,,USD,,,,JVALDOS
18976539,2025-12-05,480,ET,00200476,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,24,4978.5,3734,29.869,,0,0,0,,,USD,,HEA,,JVALDOS
18976279,2025-12-05,480,ET,00200465,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,24,4978.5,3738.6,29.869,,0,0,0,,,USD,,HEA,,JVALDOS
18976196,2025-12-05,480,ET,00200944,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,4,3157,3156.7,5.65,,0,0,0,,,USD,,HEA,,JVALDOS
18976157,2025-12-05,480,ET,00200841,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,25,7773.5,7773.5,16.352,,0,0,0,,,USD,,HEA,,JVALDOS
18976140,2025-12-05,480,ET,00200900,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,1,102.5,102.3,0.235,,0,0,0,,,USD,,,,JVALDOS
18976114,2025-12-05,480,ET,00201062,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,28,5754.5,3833.1,34.526,,0,0,0,,,USD,,,,JVALDOS
18976082,2025-12-05,480,ET,00200852,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,25,10498,10498,43.622,,0,0,0,,,USD,,HEA,,JVALDOS
18976065,2025-12-05,480,ET,00110526,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,1,144,90,0.863,,0,0,0,,,USD,,,,JVALDOS
18976018,2025-12-05,480,ET,00200620,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,1,176,133,1.056,,0,0,0,,,USD,,,,JVALDOS
18975907,2025-12-05,480,ET,00200863,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,11,4476,4476,14.983,,0,0,0,,,USD,,HEA,,JVALDOS
18975296,2025-12-05,480,ET,00110456,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,2,910,910,2.327,,0,0,0,,,USD,,HEA,,JVALDOS
18975201,2025-12-05,480,ET,00200406,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,2,146,86,0.875,,0,0,0,,,USD,,,,JVALDOS
18974995,2025-12-05,480,ET,00200384,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,31,1374,268.5,7.736,,0,0,0,,,USD,,,,JVALDOS
18974964,2025-12-05,480,ET,00200734,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,2,1297,1297,2.544,,0,0,0,,,USD,,HEA,,JVALDOS
18974865,2025-12-05,480,ET,00200174,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,2,395,150,2.368,,0,0,0,,,USD,,,,JVALDOS
18974829,2025-12-05,480,ET,00200185,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,2,415,414.8,0.734,,0,0,0,,,USD,,HEA,,JVALDOS
18974776,2025-12-05,480,ET,00200933,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,12,6880,6879.6,20.458,,0,0,0,,,USD,,HEA,,JVALDOS
18974714,2025-12-05,480,ET,00200922,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,1,267,242.5,1.602,,0,0,0,,,USD,,HEA,,JVALDOS
18972484,2025-12-05,480,A7,00115393,SCL,HGH,,,10,7000,7000,19.2,,0,0,0,,,CLP,,PER COL,,System
18972478,2025-12-05,480,A7,00115371,SCL,HGH,,,20,14000,14000,38.4,,0,0,0,,,CLP,,PER COL,,System
18972471,2025-12-05,480,A7,00115404,SCL,HGH,,,10,7000,7000,19.2,,0,0,0,,,CLP,,PER COL,,System
18972463,2025-12-05,480,A7,00115360,SCL,HGH,,,10,7000,7000,19.2,,0,0,0,,,CLP,,PER COL,,System
18972457,2025-12-05,480,A7,00115382,SCL,HGH,,,20,14000,14000,38.4,,0,0,0,,,CLP,,PER COL,,System
18952578,2025-12-04,480,ET,00090311,NLU,BOG,86174940014,SCHENKER INTERNATIONAL,9,1885.5,1339,11.312,,0,0,0,,,USD,,,,PTOLEDO
18952563,2025-12-04,480,ET,00110471,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,1,313,313,0.953,,0,0,0,,,USD,,HEA,,PTOLEDO
18952548,2025-12-04,480,ET,00093752,NLU,BOG,86100310015,ALOW FORWARDING MEXICO SA DE CV,2,300,216,1.8,,0,0,0,,,USD,,,,PTOLEDO
18952471,2025-12-04,480,ET,00200966,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,1,6005,6005,12.31,,0,0,0,,86199080015,USD,,HEA,,PTOLEDO
18952447,2025-12-04,480,ET,00200723,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,2,1214.5,1214.4,1.116,,0,0,0,,86114130001,USD,,HEA,,PTOLEDO
18952338,2025-12-04,480,ET,00201084,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,2,897.5,897.2,1.808,,0,0,0,,86100280000,USD,,HEA,,PTOLEDO
18952265,2025-12-04,480,ET,00090543,NLU,BOG,86102350003,POWER LOGISTICS CARGO GROP SA DE CV,1,1600,1230,1600,0.6,960,960,38.4,,,USD,,HEA,PP,PTOLEDO
18952203,2025-12-04,480,ET,00110482,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,1,903,903,1.523,0,1003,1003,40.12,,86100370005,USD,,HEA,PP,PTOLEDO
18951989,2025-12-04,480,A7,00200093,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,22,2739.5,2239.9,16.436,,0,0,0,,86199080015,USD,,,,PTOLEDO
18951782,2025-12-04,480,ET,00200760,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,12,683.5,196.9,4.1,0.7,474.25,474.25,18.97,,,USD,,,PP,PTOLEDO
18951673,2025-12-04,480,ET,00090731,NLU,BOG,86102310092,KUEHNE + NAGEL FORWARDING,2,1073,1073,0.35,0.7,751.1,751.1,30.04,,,USD,,HEA,PP,PTOLEDO
18951406,2025-12-04,480,ET,00201040,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,14,2464,1251.3,14.784,0.7,1652,1652,66.08,,86114130001,USD,,,PP,PTOLEDO
18951316,2025-12-04,480,ET,00201025,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,1,528,527.6,0.337,0,628,628,25.12,,86114130001,USD,,HEA,PP,PTOLEDO
18951250,2025-12-04,480,ET,00201036,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,14,2464,1172.2,14.784,0.7,1724.8,1724.8,68.99,,86114130001,USD,,,PP,PTOLEDO
18951100,2025-12-04,480,ET,00200686,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,14,2904,2083,17.423,0.6,1742.4,1742.4,69.7,,86174940014,USD,,,PP,PTOLEDO
18951020,2025-12-04,480,ET,00200970,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,1,235.5,235.2,0.624,1.2,282.6,282.6,11.3,,86199080015,USD,,HEA,PP,PTOLEDO
18950956,2025-12-04,480,ET,00201095,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,3,873,873,2.186,0.5,436.5,436.5,17.46,,99953520026,USD,,HEA,PP,PTOLEDO
18950854,2025-12-04,480,ET,00200911,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,8,4254.5,4254.4,13.021,0.5,2127.25,2127.25,85.09,,86199080015,USD,,HEA,PP,PTOLEDO
18950760,2025-12-04,480,ET,00090716,NLU,BOG,86102310092,KUEHNE + NAGEL FORWARDING,7,7953.5,7953.4,11.603,0,3579.08,3579.08,143.16,,,USD,,HEA,PP,PTOLEDO
18936539,2025-12-03,480,A7,00116340,SCL,CGO,,,15,10200,10200,28.8,,0,0,0,,,CLP,,PER COL,,System
18936537,2025-12-03,480,A7,00116336,SCL,CGO,,,20,13800,13800,38.4,,0,0,0,,,CLP,,PER COL,,System
18936535,2025-12-03,480,A7,00116314,SCL,CGO,,,23,16500,16500,44.16,,0,0,0,,,CLP,,PER COL,,System
18929964,2025-12-03,480,A7,00115356,SCL,HGH,75101330006,,10,6888,6888,19.2,4.35,0,0,0,,~018929964S,CLP,,PER COL,PP,System
18929950,2025-12-03,480,A7,00115345,SCL,HGH,75101330006,,10,6913,6913,19.2,4.35,0,0,0,,~018929950S,CLP,,PER COL,PP,System
18929941,2025-12-03,480,A7,00115334,SCL,HGH,75101330006,,10,6858,6858,19.2,4.35,0,0,0,,~018929941S,CLP,,PER COL,PP,System
18929925,2025-12-03,480,A7,00115323,SCL,HGH,75101330006,,10,6985,6985,19.2,4.35,0,0,0,,~018929925S,CLP,,PER COL,PP,System
18929890,2025-12-03,480,A7,00115312,SCL,HGH,75101330006,,15,10281,10281,28.8,4.35,0,0,0,,~018929890S,CLP,,PER COL,PP,System
18929873,2025-12-03,480,A7,00115301,SCL,HGH,75101330006,,15,10284,10284,28.8,4.35,0,0,0,,~018929873S,CLP,,PER COL,PP,System
18898226,2025-12-01,480,A7,00115592,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,20,13728,13728,38.22,4.85,0,0,0,,~018898226S,CLP,,PER COL,PP,System
18898223,2025-12-01,480,A7,00115614,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,20,13985,13985,38.4,4.85,0,0,0,,~018898223S,CLP,,PER COL,PP,System
18898210,2025-12-01,480,A7,00115603,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,20,13701,13701,38.4,4.85,0,0,0,,~018898210S,CLP,,PER COL,PP,System
18854862,2025-11-28,480,A7,00115253,SCL,HGH,75101330006,,15,10167,10167,28.8,4.8,0,0,0,,~018854862S,CLP,,PER COL,PP,System
18854860,2025-11-28,480,A7,00115264,SCL,HGH,75101330006,,10,6829,6829,19.2,4.8,0,0,0,,~018854860S,CLP,,PER COL,PP,System
18854858,2025-11-28,480,A7,00115290,SCL,HGH,75101330006,,10,6759,6759,19.2,4.8,0,0,0,,~018854858S,CLP,,PER COL,PP,System
18854856,2025-11-28,480,A7,00115286,SCL,HGH,75101330006,,10,6745,6745,19.2,4.8,0,0,0,,~018854856S,CLP,,PER COL,PP,System
18854854,2025-11-28,480,A7,00115242,SCL,HGH,75101330006,,15,10196,10196,28.8,4.8,0,0,0,,~018854854S,CLP,,PER COL,PP,System
18854849,2025-11-28,480,A7,00115275,SCL,HGH,75101330006,,10,6802,6802,19.2,4.8,0,0,0,,~018854849S,CLP,,PER COL,PP,System
18839520,2025-11-27,480,A7,00116325,SCL,CGO,75100390013,,14,10213,10213,26.88,5.6,0,0,0,,~018839520S,CLP,,PER COL,PP,System
18839518,2025-11-27,480,A7,00116303,SCL,CGO,75100390013,,26,18811,18811,49.92,5.6,0,0,0,,~018839518S,CLP,,PER COL,PP,System
18839515,2025-11-27,480,A7,00116292,SCL,CGO,75100390013,,27,19577,19577,51.84,5.6,0,0,0,,~018839515S,CLP,,PER COL PEP,PP,System
18796459,2025-11-25,480,A7,00115194,SCL,HGH,75101330006,,5,3012,3012,9.6,5.8,0,0,0,,~018796459S,CLP,,PER COL PEP,PP,System
18796457,2025-11-25,480,A7,00115220,SCL,HGH,75101330006,,5,3549,3549,9.6,5.8,0,0,0,,~018796457S,CLP,,PER COL,PP,System
18796455,2025-11-25,480,A7,00115205,SCL,HGH,75101330006,,5,3543,3543,9.6,5.8,0,0,0,,~018796455S,CLP,,PER COL,PP,System
18796448,2025-11-25,480,A7,00115216,SCL,HGH,75101330006,,5,3465,3465,9.6,5.8,0,0,0,,~018796448S,CLP,,PER COL,PP,System
18796446,2025-11-25,480,A7,00115113,SCL,HGH,75101330006,,5,3566,3566,9.6,5.8,0,0,0,,~018796446S,CLP,,PER COL,PP,System
18796444,2025-11-25,480,A7,00115124,SCL,HGH,75101330006,,5,3561,3561,9.6,5.8,0,0,0,,~018796444S,CLP,,PER COL,PP,System
18796442,2025-11-25,480,A7,00115172,SCL,HGH,75101330006,,5,3355,3355,9.6,5.8,0,0,0,,~018796442S,CLP,,PER COL PEP,PP,System
18796441,2025-11-25,480,A7,00115231,SCL,HGH,75101330006,,5,3499,3499,9.6,5.8,0,0,0,,~018796441S,CLP,,PER COL,PP,System
18796438,2025-11-25,480,A7,00115150,SCL,HGH,75101330006,,5,2991,2991,9.6,5.8,0,0,0,,~018796438S,CLP,,PER COL,PP,System
18796436,2025-11-25,480,A7,00115102,SCL,HGH,75101330006,,5,3386,3386,9.6,5.8,0,0,0,,~018796436S,CLP,,PER COL,PP,System
18796435,2025-11-25,480,A7,00115135,SCL,HGH,75101330006,,5,2939,2939,9.6,5.8,0,0,0,,~018796435S,CLP,,PER COL,PP,System
18796433,2025-11-25,480,A7,00115183,SCL,HGH,75101330006,,5,3008,3008,9.6,5.8,0,0,0,,~018796433S,CLP,,PER COL PEP,PP,System
18796430,2025-11-25,480,A7,00115091,SCL,HGH,75101330006,,5,3394,3394,9.6,5.8,0,0,0,,~018796430S,CLP,,PER COL,PP,System
18785004,2025-11-24,480,ET,00110434,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,4,155,155,0.579,2.3,356.5,356.5,14.26,,86100370005,USD,,,PP,JVALDOS
18784986,2025-11-24,480,ET,00200616,NLU,SDQ,0000009ETH,ETHIOPIAN CARGO,9,4107,4107,18.219,2.2,9035.4,9035.4,361.42,,,USD,,HEA,PP,JVALDOS
18784929,2025-11-24,480,ET,00099234,NLU,BOG,86100790016,FAST FORWARD CONSOLIDATORS,8,2378,2378,5.233,0.5,1189,1189,47.56,,,USD,,HEA,PP,JVALDOS
18784916,2025-11-24,480,ET,00200675,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,3,267.5,154.6,1.602,0.9,240.75,240.75,9.63,,86102340004,USD,,,PP,JVALDOS
18784904,2025-11-24,480,A7,00110390,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,2,113,113,0.236,,0,0,0,,86100370005,USD,,,,JVALDOS
18784882,2025-11-24,480,ET,00200664,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,20,9052.5,3991.8,54.315,0,4073.63,4073.63,162.95,,86102310092,USD,,HEA,PP,JVALDOS
18784796,2025-11-24,480,ET,00200351,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,25,2263.5,741,13.064,0,1244.93,1244.93,49.8,,86100040003,USD,,,PP,JVALDOS
18784504,2025-11-24,480,ET,00090683,NLU,BOG,86102310092,KUEHNE + NAGEL FORWARDING,15,4886,4885,7.543,0.45,2198.7,2198.7,87.95,,,USD,,HEA,PP,JVALDOS
18784339,2025-11-24,480,ET,00200605,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,12,2489.5,1866.7,14.934,0.6,1493.7,1493.7,59.75,,86174940014,USD,,HEA,PP,JVALDOS
18784178,2025-11-24,480,ET,00200653,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,12,2489.5,1891.2,14.934,0.6,1493.7,1493.7,59.75,,86174940014,USD,,HEA,PP,JVALDOS
18781631,2025-11-24,480,A7,00115570,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,30,21609,21609,57.6,4.85,0,0,0,,~018781631S,CLP,,PER COL,PP,System
18781625,2025-11-24,480,A7,00115581,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,30,23621,23621,57.6,4.85,0,0,0,,~018781625S,CLP,,PER COL,PP,System
18762156,2025-11-23,480,A7,00115054,SCL,HGH,75101330006,,6,3601,3601,11.52,5.8,0,0,0,,~018762156S,CLP,,PER COL,PP,System
18762154,2025-11-23,480,A7,00115043,SCL,HGH,75101330006,,5,3482,3482,9.6,5.8,0,0,0,,~018762154S,CLP,,PER COL,PP,System
18762153,2025-11-23,480,A7,00114951,SCL,HGH,75101330006,,10,6731,6731,19.2,5.8,0,0,0,,~018762153S,CLP,,PER COL,PP,System
18762152,2025-11-23,480,A7,00115080,SCL,HGH,75101330006,,5,3060,3060,9.6,5.8,0,0,0,,~018762152S,CLP,,PER COL,PP,System
18762151,2025-11-23,480,A7,00115032,SCL,HGH,75101330006,,5,3467,3467,9.6,5.8,0,0,0,,~018762151S,CLP,,PER COL,PP,System
18762150,2025-11-23,480,A7,00114962,SCL,HGH,75101330006,,10,6724,6724,19.2,5.8,0,0,0,,~018762150S,CLP,,PER COL,PP,System
18762149,2025-11-23,480,A7,00115065,SCL,HGH,75101330006,,6,3604,3604,11.52,5.8,0,0,0,,~018762149S,CLP,,PER COL,PP,System
18762148,2025-11-23,480,A7,00115021,SCL,HGH,75101330006,,5,3317,3317,9.6,5.8,0,0,0,,~018762148S,CLP,,PER COL,PP,System
18762147,2025-11-23,480,A7,00115006,SCL,HGH,75101330006,,4,2831,2831,7.68,5.8,0,0,0,,~018762147S,CLP,,PER COL,PP,System
18762146,2025-11-23,480,A7,00115010,SCL,HGH,75101330006,,5,3325,3325,9.06,5.8,0,0,0,,~018762146S,CLP,,PER COL,PP,System
18762145,2025-11-23,480,A7,00114995,SCL,HGH,75101330006,,4,2838,2838,7.68,5.8,0,0,0,,~018762145S,CLP,,PER COL,PP,System
18762144,2025-11-23,480,A7,00115076,SCL,HGH,75101330006,,5,3067,3067,9.6,5.8,0,0,0,,~018762144S,CLP,,PER COL,PP,System
18726922,2025-11-21,480,A7,00116281,SCL,CGO,75100390013,,3,2135,2135,5.76,5.6,0,0,0,,~018726922S,CLP,,PER COL,PP,System
18726917,2025-11-21,480,A7,00116270,SCL,CGO,75100390013,,10,6999,6999,19.2,5.6,0,0,0,,~018726917S,CLP,,PER COL PEP,PP,System
18726897,2025-11-21,480,A7,00116266,SCL,CGO,75100390013,,10,7110,7110,19.2,5.6,0,0,0,,~018726897S,CLP,,PER COL,PP,System
18726887,2025-11-21,480,A7,00116255,SCL,CGO,75100390013,,5,3308,3308,9.6,5.6,0,0,0,,~018726887S,CLP,,PER COL PEP,PP,System
18726881,2025-11-21,480,A7,00116244,SCL,CGO,75100390013,,11,7555,7555,21.12,5.6,0,0,0,,~018726881S,CLP,,PER COL,PP,System
18726856,2025-11-21,480,A7,00116222,SCL,CGO,75100390013,,20,14079,14079,38.4,5.6,0,0,0,,~018726856S,CLP,,PER COL,PP,System
18726843,2025-11-21,480,A7,00116233,SCL,CGO,75100390013,,10,6795,6795,19.2,5.6,0,0,0,,~018726843S,CLP,,PER COL PEP,PP,System
18722878,2025-11-20,480,ET,00110386,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,6,208,208,1.213,,0,0,0,,,USD,,,,JVALDOS
18722864,2025-11-20,480,ET,00110412,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,1,40.5,30,0.242,,0,0,0,,,USD,,,,JVALDOS
